"SI_mean","SI_sd","time_frame","start_dt","end_dt","t_start","t_end","Mean.R.","Std.R.","Quantile.0.025.R.","Quantile.0.975.R."
5,3,2,2020-12-11,2021-01-09,28,57,0.978324932081984,0.00258933584261649,0.972836553690212,0.982651251187837
5,3,2,2020-12-12,2021-01-10,29,58,0.979045393221214,0.00261694331013602,0.973787061994609,0.984502952124246
5,3,2,2020-12-13,2021-01-11,30,59,0.976194169450019,0.00276408014473044,0.970923619495457,0.982385461015441
5,3,2,2020-12-14,2021-01-12,31,60,0.973353157502085,0.00247358063095521,0.969127073906486,0.978770739064857
5,3,2,2020-12-15,2021-01-13,32,61,0.972871626917302,0.00245915163039421,0.968565896394109,0.977593321482986
5,3,2,2020-12-16,2021-01-14,33,62,0.97425742655028,0.00239999341250777,0.969610989857491,0.978657401463602
5,3,2,2020-12-17,2021-01-15,34,63,0.977281405603363,0.00257315404417285,0.971907116540624,0.982292676620774
5,3,2,2020-12-18,2021-01-16,35,64,0.981229719390393,0.00262377930276833,0.976451623461639,0.986680086410055
5,3,2,2020-12-19,2021-01-17,36,65,0.983605817381092,0.00257741873920691,0.978243234257597,0.988474965090764
5,3,2,2020-12-20,2021-01-18,37,66,0.983360809541781,0.00228561109772639,0.978870133315646,0.987606950984944
5,3,2,2020-12-21,2021-01-19,38,67,0.981041824418628,0.00217873598132148,0.977235175026123,0.98537421630094
5,3,2,2020-12-22,2021-01-20,39,68,0.978525932234491,0.00250627083601473,0.974010684606252,0.982917820867959
5,3,2,2020-12-23,2021-01-21,40,69,0.974661523468489,0.00256765654228884,0.970357166435598,0.979824387667525
5,3,2,2020-12-24,2021-01-22,41,70,0.969892579445051,0.00243009532340898,0.966121975472324,0.976489890619821
5,3,2,2020-12-25,2021-01-23,42,71,0.963580366067769,0.00229081205280738,0.959736965084452,0.96799686227385
5,3,2,2020-12-26,2021-01-24,43,72,0.958525502813904,0.00234808400224649,0.954463396827504,0.963167850268799
5,3,2,2020-12-27,2021-01-25,44,73,0.947199081548597,0.00240039766414885,0.942049580775071,0.951746220373671
5,3,2,2020-12-28,2021-01-26,45,74,0.938082878181398,0.00231404756775084,0.933235216298452,0.942295607884641
5,3,2,2020-12-29,2021-01-27,46,75,0.929033925529721,0.00217063776742852,0.925001698023501,0.933554642396251
5,3,2,2020-12-30,2021-01-28,47,76,0.923554717895521,0.00244358972049199,0.919603744904305,0.928817453188696
5,3,2,2020-12-31,2021-01-29,48,77,0.918404461051806,0.00279822562374628,0.913303835848258,0.92389825130447
5,3,2,2021-01-01,2021-01-30,49,78,0.911995461877992,0.0024096895295242,0.90678769741112,0.91638963005697
5,3,2,2021-01-02,2021-01-31,50,79,0.906370991702836,0.00228646518129341,0.9020451748353,0.9102675016289
5,3,2,2021-01-03,2021-02-01,51,80,0.896069654477105,0.00207548555148189,0.892609982461269,0.900601066939491
5,3,2,2021-01-04,2021-02-02,52,81,0.889029727942127,0.00234798397376099,0.884796849698219,0.893566907110261
5,3,2,2021-01-05,2021-02-03,53,82,0.883652656473548,0.00250400488410024,0.879481438959051,0.888750478377344
5,3,2,2021-01-06,2021-02-04,54,83,0.881169326544423,0.00261570216145055,0.875959867277611,0.886798862379523
5,3,2,2021-01-07,2021-02-05,55,84,0.880748296438418,0.00249277949937869,0.874866234292663,0.885332387515201
5,3,2,2021-01-08,2021-02-06,56,85,0.880448633676636,0.00279261704497082,0.874584627003441,0.884662666778552
5,3,2,2021-01-09,2021-02-07,57,86,0.877623149487744,0.00265388548803016,0.872774563978588,0.882865653600414
5,3,2,2021-01-10,2021-02-08,58,87,0.872859502401287,0.00276085193808863,0.867799007660167,0.877748520194986
5,3,2,2021-01-11,2021-02-09,59,88,0.868731911712089,0.00274242741093647,0.863692470463763,0.873492329395168
5,3,2,2021-01-12,2021-02-10,60,89,0.863748567460151,0.0028566001706495,0.85880246350365,0.869039689781022
5,3,2,2021-01-13,2021-02-11,61,90,0.859948102423455,0.00268243807737471,0.855450014107025,0.865056898335371
5,3,2,2021-01-14,2021-02-12,62,91,0.857320064747349,0.00306664966326181,0.851856976405476,0.86403291581707
5,3,2,2021-01-15,2021-02-13,63,92,0.854610235992536,0.00316013670993848,0.850160578081092,0.86165445604175
5,3,2,2021-01-16,2021-02-14,64,93,0.849136093058404,0.00312718573630503,0.843735064935065,0.855693506493507
5,3,2,2021-01-17,2021-02-15,65,94,0.84255494162789,0.00304410143901413,0.837052815410669,0.849232641828958
5,3,2,2021-01-18,2021-02-16,66,95,0.836376725665701,0.00298596524290442,0.831628808267844,0.842970179782538
5,3,2,2021-01-19,2021-02-17,67,96,0.829795299008751,0.00329806737588958,0.823803867403315,0.836522099447514
5,3,2,2021-01-20,2021-02-18,68,97,0.825179914998449,0.00342571600711448,0.818353070939278,0.831922675026123
5,3,2,2021-01-21,2021-02-19,69,98,0.824300176484963,0.00332533388968264,0.818025803310613,0.830157619279455
5,3,2,2021-01-22,2021-02-20,70,99,0.823889948113273,0.0032952911766125,0.816591956967213,0.829815573770492
5,3,2,2021-01-23,2021-02-21,71,100,0.821052873042224,0.00354220848148343,0.813303917636048,0.827797833935018
5,3,2,2021-01-24,2021-02-22,72,101,0.817460382924858,0.00353301429663124,0.809795501022495,0.82392978868439
5,3,2,2021-01-25,2021-02-23,73,102,0.814223865905905,0.00379711329411233,0.807720843156289,0.822826237692414
5,3,2,2021-01-26,2021-02-24,74,103,0.810998092285986,0.00415650586721019,0.802442675624361,0.818544618080911
5,3,2,2021-01-27,2021-02-25,75,104,0.810088255345935,0.00392458630175896,0.803378998928517,0.81775600795959
5,3,2,2021-01-28,2021-02-26,76,105,0.810882953322515,0.00416386894373436,0.803881863294381,0.819497358732191
5,3,2,2021-01-29,2021-02-27,77,106,0.812125675876498,0.00432330774788527,0.804691430488009,0.822631225893007
5,3,2,2021-01-30,2021-02-28,78,107,0.810901915693038,0.0041408984930184,0.803509700176367,0.820057319223986
5,3,2,2021-01-31,2021-03-01,79,108,0.810015764556528,0.00405805925056722,0.802551203736975,0.817283507006827
5,3,2,2021-02-01,2021-03-02,80,109,0.809877140964862,0.00398864602007398,0.80156394595595,0.817245049046826
5,3,2,2021-02-02,2021-03-03,81,110,0.812255399790501,0.00442380732941993,0.8041015625,0.8208251953125
5,3,2,2021-02-03,2021-03-04,82,111,0.818349433266597,0.00455098661839423,0.810631008386173,0.829939660462262
5,3,2,2021-02-04,2021-03-05,83,112,0.826619118399562,0.00451347767344473,0.81821459319845,0.835885708136031
5,3,2,2021-02-05,2021-03-06,84,113,0.835185847702573,0.00459547921172167,0.827670287395338,0.843986195971939
5,3,2,2021-02-06,2021-03-07,85,114,0.839361691225233,0.00493095394052788,0.830989153501533,0.848396604574393
5,3,2,2021-02-07,2021-03-08,86,115,0.842433302588178,0.00513865678472313,0.832477250957854,0.851053639846743
5,3,2,2021-02-08,2021-03-09,87,116,0.844876503237,0.00528006435350428,0.835109356014581,0.855419198055893
5,3,2,2021-02-09,2021-03-10,88,117,0.848930328477276,0.00513810047544186,0.839664131812421,0.860006337135615
5,3,2,2021-02-10,2021-03-11,89,118,0.854391335455754,0.00482193958093492,0.846010707756594,0.865428310263776
5,3,2,2021-02-11,2021-03-12,90,119,0.863371264084961,0.00508874187817008,0.853165075034106,0.872721691678035
5,3,2,2021-02-12,2021-03-13,91,120,0.87185286444775,0.005207446888914,0.861701060475781,0.881491831470335
5,3,2,2021-02-13,2021-03-14,92,121,0.873092245983986,0.00519652492761034,0.861786875554242,0.880608926987881
5,3,2,2021-02-14,2021-03-15,93,122,0.859967287024651,0.00513644549193098,0.850229154346541,0.867689237137788
5,3,2,2021-02-15,2021-03-16,94,123,0.841623202566392,0.00490615897096758,0.831833780960907,0.85053715308863
5,3,2,2021-02-16,2021-03-17,95,124,0.808429598363646,0.00481083064736076,0.797131024096386,0.815677710843373
5,3,2,2021-02-17,2021-03-18,96,125,0.781320606696799,0.00491332959279802,0.770570388349515,0.79004854368932
5,5,2,2020-11-15,2020-12-14,2,31,1.09229870064045,0.00217849530916609,1.08864904469368,1.09577298089387
5,5,2,2020-11-16,2020-12-15,3,32,1.06497085490285,0.00245099093710856,1.06061676213781,1.06973332962572
5,5,2,2020-11-17,2020-12-16,4,33,1.0428151724075,0.00238028073229558,1.03832680470062,1.04739787353106
5,5,2,2020-11-18,2020-12-17,5,34,1.02885955086364,0.00240694882006974,1.02394071368362,1.03324388873279
5,5,2,2020-11-19,2020-12-18,6,35,1.0186718476965,0.00253684134435444,1.01361278682979,1.02382167221063
5,5,2,2020-11-20,2020-12-19,7,36,1.01377058548855,0.00289501546138813,1.00869844258087,1.01966312967083
5,5,2,2020-11-21,2020-12-20,8,37,1.01076442000705,0.00268177335137775,1.00604645800911,1.01513199608047
5,5,2,2020-11-22,2020-12-21,9,38,1.00359864882878,0.00287192073360634,0.998521046643914,1.00939135381115
5,5,2,2020-11-23,2020-12-22,10,39,0.995301071944188,0.00299128534834984,0.989741120489435,1.00173483260636
5,5,2,2020-11-24,2020-12-23,11,40,0.98764934270137,0.00304232547006555,0.981889290012034,0.993198097530227
5,5,2,2020-11-25,2020-12-24,12,41,0.985885586292405,0.00289478025108359,0.980693717277487,0.991803374054683
5,5,2,2020-11-26,2020-12-25,13,42,0.986983260157223,0.00299469348208695,0.98225569983843,0.992959727125845
5,5,2,2020-11-27,2020-12-26,14,43,0.990465940771758,0.00258333952567973,0.985458987266805,0.995233935445662
5,5,2,2020-11-28,2020-12-27,15,44,0.992046785558689,0.00280890496079889,0.987266718506999,0.997644754157196
5,5,2,2020-11-29,2020-12-28,16,45,0.989699317163802,0.00281381528439659,0.985035242290749,0.995977973568282
5,5,2,2020-11-30,2020-12-29,17,46,0.983574615519349,0.00280338724762109,0.979129256063433,0.989247609608209
5,5,2,2020-12-01,2020-12-30,18,47,0.976848166911078,0.00303518498740089,0.971295750574645,0.98236134850003
5,5,2,2020-12-02,2020-12-31,19,48,0.974220417954161,0.00296626331430059,0.970062962520888,0.980738243017427
5,5,2,2020-12-03,2021-01-01,20,49,0.974531267389842,0.00323313075161217,0.969018825392957,0.981401547459486
5,5,2,2020-12-04,2021-01-02,21,50,0.978716063625107,0.00333912602189055,0.97247460757156,0.985358571868267
5,5,2,2020-12-05,2021-01-03,22,51,0.984183207231108,0.00315096433862248,0.977687550752702,0.990428821288026
5,5,2,2020-12-06,2021-01-04,23,52,0.982901848110652,0.00333730617519629,0.97654353157572,0.989189147762109
5,5,2,2020-12-07,2021-01-05,24,53,0.977189302999067,0.00317722218025448,0.971066365007542,0.984164404223228
5,5,2,2020-12-08,2021-01-06,25,54,0.974498823699549,0.00293975353783789,0.969423997055576,0.981305974727027
5,5,2,2020-12-09,2021-01-07,26,55,0.972533333839803,0.00324848168498001,0.966391086660898,0.97835486463098
5,5,2,2020-12-10,2021-01-08,27,56,0.972179063032772,0.00309823094126712,0.966099950087347,0.978852632892438
5,5,2,2020-12-11,2021-01-09,28,57,0.975154611224315,0.00313769298672126,0.968861260690529,0.981206841938549
5,5,2,2020-12-12,2021-01-10,29,58,0.979018159531588,0.00319545564720218,0.973140482608138,0.985032409190091
5,5,2,2020-12-13,2021-01-11,30,59,0.978251332853355,0.00279855807582969,0.97362584990786,0.983414882124929
5,5,2,2020-12-14,2021-01-12,31,60,0.974273865515207,0.00266486902037426,0.969753959276018,0.979177664655606
5,5,2,2020-12-15,2021-01-13,32,61,0.971527143663538,0.00263740153284338,0.965793232605383,0.975628491620112
5,5,2,2020-12-16,2021-01-14,33,62,0.970550906088713,0.00272129252133668,0.965579663628194,0.975420464757992
5,5,2,2020-12-17,2021-01-15,34,63,0.969707645852003,0.00290801768708062,0.964381746493439,0.974536229073751
5,5,2,2020-12-18,2021-01-16,35,64,0.97164446323056,0.00293429224029713,0.965828750981932,0.977359910971459
5,5,2,2020-12-19,2021-01-17,36,65,0.975607605071006,0.00294843215071418,0.970036239111643,0.980919609016557
5,5,2,2020-12-20,2021-01-18,37,66,0.977104232676945,0.00275756146131924,0.971570935862572,0.981829939643165
5,5,2,2020-12-21,2021-01-19,38,67,0.97456728966735,0.00266530267428811,0.968356517763845,0.978911964472309
5,5,2,2020-12-22,2021-01-20,39,68,0.972816559200215,0.00276203085204845,0.967248713889988,0.976985226223453
5,5,2,2020-12-23,2021-01-21,40,69,0.970010123801922,0.00292038783160941,0.964336172179309,0.975183204594969
5,5,2,2020-12-24,2021-01-22,41,70,0.968120020731056,0.00285358637061969,0.962867086509778,0.974714948624461
5,5,2,2020-12-25,2021-01-23,42,71,0.966870938987365,0.00252792618877136,0.961577875692636,0.971229721610254
5,5,2,2020-12-26,2021-01-24,43,72,0.964621965447941,0.00254991057431828,0.959368155571779,0.969273909869251
5,5,2,2020-12-27,2021-01-25,44,73,0.955286562356081,0.00257564465762242,0.949686406549152,0.959602561563346
5,5,2,2020-12-28,2021-01-26,45,74,0.944662426864146,0.00265770726675455,0.938927106760153,0.949168210080698
5,5,2,2020-12-29,2021-01-27,46,75,0.935460549583572,0.00257826543304515,0.929927664198873,0.939925626570672
5,5,2,2020-12-30,2021-01-28,47,76,0.929186356877769,0.00286698983071932,0.923633662682236,0.933617771021903
5,5,2,2020-12-31,2021-01-29,48,77,0.925351806126529,0.00307763165951983,0.919364335072627,0.930656818502327
5,5,2,2021-01-01,2021-01-30,49,78,0.923317846122892,0.00314405252301769,0.916512223263864,0.9286795990481
5,5,2,2021-01-02,2021-01-31,50,79,0.919882250336784,0.00309367148498515,0.914093607471223,0.924857018750452
5,5,2,2021-01-03,2021-02-01,51,80,0.91062282657766,0.00306187786846016,0.904249488453668,0.915929187372113
5,5,2,2021-01-04,2021-02-02,52,81,0.90043812394178,0.00305381994812727,0.893990136905638,0.905943618430737
5,5,2,2021-01-05,2021-02-03,53,82,0.891784051960444,0.00330915786903776,0.884988518943743,0.898694986605434
5,5,2,2021-01-06,2021-02-04,54,83,0.886794340425308,0.0036743815322436,0.879732185179333,0.893172302101438
5,5,2,2021-01-07,2021-02-05,55,84,0.883545160437009,0.00332314396245476,0.877622618565059,0.889977705715444
5,5,2,2021-01-08,2021-02-06,56,85,0.883456275841792,0.00347298356077624,0.876541914911471,0.889154149534279
5,5,2,2021-01-09,2021-02-07,57,86,0.88350716958868,0.00346989851197444,0.877436971162148,0.890787428768779
5,5,2,2021-01-10,2021-02-08,58,87,0.879221985051395,0.0033833471468393,0.873474495125348,0.885774286211699
5,5,2,2021-01-11,2021-02-09,59,88,0.873592044429379,0.00334436215592046,0.868184623523188,0.880885205431141
5,5,2,2021-01-12,2021-02-10,60,89,0.867130637151093,0.00305366057599561,0.861300182481752,0.872949361313869
5,5,2,2021-01-13,2021-02-11,61,90,0.861991734384845,0.00320000496849068,0.856153014201072,0.867730179629455
5,5,2,2021-01-14,2021-02-12,62,91,0.858409133563209,0.00338467323120029,0.852689581512768,0.864292649771823
5,5,2,2021-01-15,2021-02-13,63,92,0.856637136023036,0.00374210647853817,0.849781714171016,0.862821156162184
5,5,2,2021-01-16,2021-02-14,64,93,0.855672796623623,0.00375519791574597,0.848361038961039,0.8626
5,5,2,2021-01-17,2021-02-15,65,94,0.852092379235134,0.00360019258620401,0.84567633361558,0.858700254022015
5,5,2,2021-01-18,2021-02-16,66,95,0.846187566856284,0.00347186953890895,0.839527936268705,0.853000861233717
5,5,2,2021-01-19,2021-02-17,67,96,0.836142081561886,0.0035804816613542,0.829665745856354,0.844099447513812
5,5,2,2021-01-20,2021-02-18,68,97,0.827916530912267,0.00399595087399498,0.821531406014165,0.837289562289562
5,5,2,2021-01-21,2021-02-19,69,98,0.823734842601029,0.0039216934050018,0.817429406037001,0.832226752677702
5,5,2,2021-01-22,2021-02-20,70,99,0.823795855330027,0.00448736951744466,0.815567366803279,0.832681224385246
5,5,2,2021-01-23,2021-02-21,71,100,0.824981605409059,0.00431243755880153,0.81712461559032,0.834687123947052
5,5,2,2021-01-24,2021-02-22,72,101,0.822686826735414,0.00411368780097079,0.816196319018405,0.830896387184731
5,5,2,2021-01-25,2021-02-23,73,102,0.816822247402045,0.00387965610908786,0.809998613229788,0.824507696574678
5,5,2,2021-01-26,2021-02-24,74,103,0.811064142676269,0.00495885699221953,0.801664962757412,0.820728056082956
5,5,2,2021-01-27,2021-02-25,75,104,0.80800131627455,0.00481085803173774,0.799762742997092,0.818008571865912
5,5,2,2021-01-28,2021-02-26,76,105,0.806227184496377,0.00522753703752899,0.796922522810949,0.816523931487114
5,5,2,2021-01-29,2021-02-27,77,106,0.807085387855383,0.00556465690433454,0.797241321482475,0.81696713063894
5,5,2,2021-01-30,2021-02-28,78,107,0.809430982503725,0.00552843484789322,0.799294532627866,0.819325396825397
5,5,2,2021-01-31,2021-03-01,79,108,0.807621162743089,0.00521822087077449,0.798827703916637,0.817584441250449
5,5,2,2021-02-01,2021-03-02,80,109,0.804001041683332,0.00484333996760966,0.79538682213585,0.812238571164168
5,5,2,2021-02-02,2021-03-03,81,110,0.801880889219056,0.00515352016332378,0.7932470703125,0.812890625
5,5,2,2021-02-03,2021-03-04,82,111,0.801912605523326,0.00583332631092607,0.791767232562896,0.813975250562487
5,5,2,2021-02-04,2021-03-05,83,112,0.80507006264854,0.00591284848960574,0.796012699095997,0.818349117520448
5,5,2,2021-02-05,2021-03-06,84,113,0.811971383416567,0.00634536741441733,0.801946141661009,0.826510522742702
5,5,2,2021-02-06,2021-03-07,85,114,0.817873235056757,0.00643571482076676,0.808400141476067,0.833464984673426
5,5,2,2021-02-07,2021-03-08,86,115,0.820480083861689,0.00621456805044404,0.809841954022988,0.833405172413793
5,5,2,2021-02-08,2021-03-09,87,116,0.819403053961465,0.00650478614417405,0.808608748481166,0.833317132442284
5,5,2,2021-02-09,2021-03-10,88,117,0.818469384830348,0.00554713894895377,0.809594423320659,0.829911280101394
5,5,2,2021-02-10,2021-03-11,89,118,0.816770627903114,0.00550349933743894,0.806561765474014,0.826077304779316
5,5,2,2021-02-11,2021-03-12,90,119,0.818520391833609,0.00571565857737284,0.806950886766712,0.829740791268759
5,5,2,2021-02-12,2021-03-13,91,120,0.825203366568196,0.0056324740791479,0.814789337919175,0.837517913442247
5,5,2,2021-02-13,2021-03-14,92,121,0.83010826926014,0.00522241837957338,0.821600650310375,0.83875997635235
5,5,2,2021-02-14,2021-03-15,93,122,0.824165418200971,0.00532345918478866,0.815338557066824,0.835304553518628
5,5,2,2021-02-15,2021-03-16,94,123,0.813867553132521,0.00474237287240466,0.804819456878544,0.824858251268278
5,5,2,2021-02-16,2021-03-17,95,124,0.788016098086375,0.00471529988899251,0.780105421686747,0.798207831325301
5,5,2,2021-02-17,2021-03-18,96,125,0.760395980445936,0.00487785610813548,0.751023968446602,0.770039441747573
5,1,3,2021-01-16,2021-02-14,2,31,0.861722229470186,0.00211938174488762,0.857968831168831,0.866192207792208
5,1,3,2021-01-17,2021-02-15,3,32,0.832214122634531,0.00192824884871711,0.828000635055038,0.835364627434378
5,1,3,2021-01-18,2021-02-16,4,33,0.821044623984217,0.00179165657406455,0.818166648724298,0.824636667025514
5,1,3,2021-01-19,2021-02-17,5,34,0.820720457019975,0.00170913759530178,0.818011049723757,0.82453591160221
5,1,3,2021-01-20,2021-02-18,6,35,0.828908257513952,0.00192868078867935,0.825142226866365,0.832120051085568
5,1,3,2021-01-21,2021-02-19,7,36,0.832516302401466,0.00212868877536914,0.828742697176241,0.836179406037001
5,1,3,2021-01-22,2021-02-20,8,37,0.828631282000674,0.00237203067116326,0.823885758196721,0.83370581454918
5,1,3,2021-01-23,2021-02-21,9,38,0.821284034195254,0.00242783369231774,0.816553015108972,0.825919240540179
5,1,3,2021-01-24,2021-02-22,10,39,0.813680770345617,0.00219368129291319,0.809199045671438,0.817249488752556
5,1,3,2021-01-25,2021-02-23,11,40,0.808022273709797,0.00223883068651618,0.803619470253779,0.812099570101234
5,1,3,2021-01-26,2021-02-24,12,41,0.811250591302988,0.00209939640531038,0.80696290346137,0.814886081495546
5,1,3,2021-01-27,2021-02-25,13,42,0.818170113554334,0.00247169544867907,0.81339354048676,0.822688657584571
5,1,3,2021-01-28,2021-02-26,14,43,0.819321684267737,0.00250044700210531,0.814935168881063,0.824243636945734
5,1,3,2021-01-29,2021-02-27,15,44,0.814846284678771,0.00261109607718307,0.809651182290793,0.820568505785678
5,1,3,2021-01-30,2021-02-28,16,45,0.806835485000592,0.00258926987551248,0.801838624338624,0.811036155202822
5,1,3,2021-01-31,2021-03-01,17,46,0.801235331861979,0.00231288085024737,0.796707689543658,0.805434782608696
5,1,3,2021-02-01,2021-03-02,18,47,0.801264892581415,0.00212089472192093,0.797334813992226,0.80494169905608
5,1,3,2021-02-02,2021-03-03,19,48,0.814905653960643,0.00270511605052864,0.809765625,0.8194384765625
5,1,3,2021-02-03,2021-03-04,20,49,0.834381832003548,0.00298991061357896,0.828789118429127,0.840049089793414
5,1,3,2021-02-04,2021-03-05,21,50,0.847179917745535,0.00314621994067454,0.840825441239776,0.853013344812742
5,1,3,2021-02-05,2021-03-06,22,51,0.851986237914791,0.00301975783565768,0.846797918081014,0.857563928490609
5,1,3,2021-02-06,2021-03-07,23,52,0.848380206956601,0.00279716180917288,0.842825984437633,0.853584060363122
5,1,3,2021-02-07,2021-03-08,24,53,0.842223633586238,0.00295471675979542,0.836308668582376,0.847587404214559
5,1,3,2021-02-08,2021-03-09,25,54,0.841795146919095,0.00272643585507364,0.83595382746051,0.845455650060753
5,1,3,2021-02-09,2021-03-10,26,55,0.858624737728281,0.00294042540698637,0.853098859315589,0.864397972116603
5,1,3,2021-02-10,2021-03-11,27,56,0.88098196410493,0.00308333592936882,0.875646382867589,0.886654478976234
5,1,3,2021-02-11,2021-03-12,28,57,0.90558083586886,0.00301898149009477,0.899993178717599,0.911207366984993
5,1,3,2021-02-12,2021-03-13,29,58,0.924221932730994,0.00345518442945694,0.917168243049584,0.930065921467469
5,1,3,2021-02-13,2021-03-14,30,59,0.933289457940911,0.00369577647205505,0.926522317469701,0.94030446349394
5,1,3,2021-02-14,2021-03-15,31,60,0.933605877605365,0.00365734394427254,0.92681105854524,0.940907746895328
5,1,3,2021-02-15,2021-03-16,32,61,0.934015193740933,0.00334311875803435,0.927327663384064,0.939122649955237
5,1,3,2021-02-16,2021-03-17,33,62,0.940372637792648,0.00370667892390666,0.932454819277108,0.947176204819277
5,1,3,2021-02-17,2021-03-18,34,63,0.947585341614112,0.00382326182461794,0.940533980582524,0.954968143203883
5,1,3,2021-02-18,2021-03-19,35,64,0.951423440820525,0.00404780560946618,0.94297507788162,0.95845015576324
5,1,3,2021-02-19,2021-03-20,36,65,0.949294390802854,0.00380187057156194,0.941885687143762,0.956483533882204
5,1,3,2021-02-20,2021-03-21,37,66,0.944719327114613,0.00368667263518412,0.936782720825274,0.952288845905867
5,1,3,2021-02-21,2021-03-22,38,67,0.939528940493441,0.0034899875047459,0.933207879564382,0.946036194746957
5,1,3,2021-02-22,2021-03-23,39,68,0.939729272494975,0.00342129741006192,0.933485576923077,0.946474358974359
5,1,3,2021-02-23,2021-03-24,40,69,0.95203245079474,0.00344440452972683,0.946443684895833,0.958829752604167
5,1,3,2021-02-24,2021-03-25,41,70,0.974196265979133,0.00382983433119459,0.965769358590894,0.980059820538385
5,1,3,2021-02-25,2021-03-26,42,71,0.991816353324302,0.0037893234136404,0.984565290933694,0.998147834912043
5,1,3,2021-02-26,2021-03-27,43,72,1.00297714521326,0.00380253596870326,0.995354209445585,1.0094370294319
5,1,3,2021-02-27,2021-03-28,44,73,1.00747408132656,0.00343152925042554,1.00065880721221,1.01337552011096
5,1,3,2021-02-28,2021-03-29,45,74,1.0000835230567,0.00297588162353984,0.994301724137931,1.00553448275862
5,1,3,2021-03-01,2021-03-30,46,75,0.989937661290049,0.00307162134715767,0.983878900949797,0.995768317503392
5,1,3,2021-03-02,2021-03-31,47,76,0.995884664306647,0.00380111203102945,0.988577512776831,1.00290459965928
5,1,3,2021-03-03,2021-04-01,48,77,1.00814054886797,0.00358722553687949,1.00151489505755,1.01457345971564
5,1,3,2021-03-04,2021-04-02,49,78,1.01843166332554,0.00404485208563899,1.00948509485095,1.02576219512195
5,1,3,2021-03-05,2021-04-03,50,79,1.02040776341263,0.00423138143116455,1.01325353083018,1.02860833620393
5,1,3,2021-03-06,2021-04-04,51,80,1.01895702612368,0.00357710631184565,1.01184991273997,1.02533158813264
5,1,3,2021-03-07,2021-04-05,52,81,1.01754283159249,0.00369688036088173,1.01149553571429,1.02439903846154
5,1,3,2021-03-08,2021-04-06,53,82,1.01439332948433,0.00339727635921445,1.0077207116482,1.01913393756294
5,1,3,2021-03-09,2021-04-07,54,83,1.01954582642986,0.00359290050214864,1.01388981915606,1.02698425987944
5,1,3,2021-03-10,2021-04-08,55,84,1.02489779749296,0.0040335316555407,1.01730833893746,1.03333893745797
5,1,3,2021-03-11,2021-04-09,56,85,1.02128477202747,0.00409547326804445,1.01377860026918,1.02778432032301
5,1,3,2021-03-12,2021-04-10,57,86,1.01337309649192,0.00360044888304772,1.00653523489933,1.0198322147651
5,1,3,2021-03-13,2021-04-11,58,87,1.00158552955188,0.0034905628778263,0.995436909581646,1.00827429149798
5,1,3,2021-03-14,2021-04-12,59,88,0.982380142214183,0.0029878568215695,0.976765860039241,0.988881621975147
5,1,3,2021-03-15,2021-04-13,60,89,0.970943070530649,0.0039527789955025,0.964804560260586,0.978501628664495
5,1,3,2021-03-16,2021-04-14,61,90,0.971731291307551,0.00356042841816795,0.965191229805473,0.980580283547643
5,1,3,2021-03-17,2021-04-15,62,91,0.981639756677321,0.00352049607767188,0.975360892388451,0.987877296587927
5,1,3,2021-03-18,2021-04-16,63,92,0.994560033753225,0.00406626194283091,0.987068965517241,1.00301724137931
5,1,3,2021-03-19,2021-04-17,64,93,1.00078874838194,0.0037903437206498,0.994082491582492,1.00841750841751
5,1,3,2021-03-20,2021-04-18,65,94,1.00325804224629,0.00348371183321017,0.99742382745635,1.00924340979117
5,1,3,2021-03-21,2021-04-19,66,95,1.0025781889782,0.00355955681960977,0.994398305084746,1.00847457627119
5,1,3,2021-03-22,2021-04-20,67,96,0.999415483075799,0.00345636482190044,0.993426796507723,1.00588482202821
5,1,3,2021-03-23,2021-04-21,68,97,1.00089966287049,0.00317472131595549,0.994449095780308,1.00687374413932
5,1,3,2021-03-24,2021-04-22,69,98,1.00421699272661,0.00308505439711758,0.998816717019134,1.00923967774421
5,1,3,2021-03-25,2021-04-23,70,99,1.0013201590725,0.0036647149948323,0.994259818731118,1.00839207787848
5,1,3,2021-03-26,2021-04-24,71,100,0.99038249928801,0.00371768745719465,0.984640688259109,0.998987854251012
5,1,3,2021-03-27,2021-04-25,72,101,0.977765032015101,0.00371674234988716,0.970672425474255,0.983917682926829
5,1,3,2021-03-28,2021-04-26,73,102,0.962793831250918,0.0032673957647034,0.956491434329862,0.968936849177024
5,1,3,2021-03-29,2021-04-27,74,103,0.950358791674219,0.00293921495251673,0.944731164951875,0.956032193826751
5,1,3,2021-03-30,2021-04-28,75,104,0.951642395567906,0.00288904589078452,0.946562082777036,0.95746829105474
5,1,3,2021-03-31,2021-04-29,76,105,0.962233927474168,0.00317765520163623,0.956105442176871,0.968027210884354
5,1,3,2021-04-01,2021-04-30,77,106,0.967519654113132,0.00396004470130742,0.959654994850669,0.974433573635427
5,1,3,2021-04-02,2021-05-01,78,107,0.962248012141145,0.0035333261088368,0.954749386610585,0.968804766912022
5,1,3,2021-04-03,2021-05-02,79,108,0.951495975466273,0.00367848727387642,0.942535460992908,0.95834219858156
5,1,3,2021-04-04,2021-05-03,80,109,0.938893598312847,0.00300292087542742,0.932743362831858,0.943380530973451
5,1,3,2021-04-05,2021-05-04,81,110,0.925518150948629,0.00318962679561925,0.919874037788663,0.932487753673898
